uf,nsorteio,totrecursos,tot_os,pop,purb,p_secundario,cod_ibge6,pib_capita_02,op_01_04,reeleito,ENEP2000,ENLP2000,pref_idade_tse,comarca,reeleito_2004,p_cad_pref,rec_transf_correntes,gini_ipea,fiscalizacoes,valor_fiscalizado,winmargin2000,winmargin2000_inclost,incumbent,vereador9600,pmismanagement,elected1,first,lpib02,lpop,pref_masc,party_d1,party_d3,party_d4,party_d5,party_d6,party_d7,party_d8,party_d9,party_d10,party_d11,party_d12,party_d13,party_d14,party_d15,party_d16,party_d17,party_d18,pref_escola,sorteio1,sorteio2,sorteio3,sorteio4,sorteio5,sorteio6,sorteio7,sorteio8,sorteio9,sorteio10,media2,vereador_eleit,mun_novo,exp_prefeito,winmargin,samepartygov98,lrec_trans,lfunc_ativ,lrec_fisc,ncorrupt,valor_corrupt,pcorrupt,ncorrupt_os,dcorrupt_desvio,dcorrupt_licitacao,dcorrupt_superfat,dcorrupt,ncorrupt_desvio,ncorrupt_licitacao,ncorrupt_superfat,corrupt_desvio,corrupt_licitacao,corrupt_superfat,pcorrupt_desvio,pcorrupt_licitacao,pcorrupt_superfat,shcorrupt_desvio,shcorrupt_licitacao,shcorrupt_superfat,dmismanagement,uf_d1,uf_d2,uf_d3,uf_d4,uf_d5,uf_d6,uf_d7,uf_d8,uf_d9,uf_d10,uf_d11,uf_d12,uf_d13,uf_d14,uf_d15,uf_d16,uf_d17,uf_d18,uf_d19,uf_d20,uf_d21,uf_d22,uf_d23,uf_d24,uf_d25,uf_d26,esample2
PA,11,41310866.19,47,119152,.59455991,.27062812,606133,1248.7502,0,0,9.2457685,6.4285712,61,1,0,.2,27572106.9775,.59200001,47,41310866.19,.007797271,.28020358,1,0,,0,1,-2.080442,11.688155,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,.00026230654,0,1,.007797271,1,17.132315,7.6634078,17.536636,8,2556900,.061894126,.17021276,1,1,0,1,2,6,0,276900,2280000,0,.0067028371,.05519129,0,.04255319,.12765957,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,2,1688876.8,78,5957,.82205808,.23072289,606136,5536.5542,0,0,7.1614838,5.4000001,49,0,0,.22222222,3922585.725,.60699999,76,1688876.8,.17693168,.17693168,1,0,.78571427,0,1,-.59121275,8.6923227,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,.0024813896,1,1,.17693168,1,15.182261,5.1179938,14.339574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,7,7473287.82,20,29505,.22985935,.071187459,606153,2261.7898,0,1,3.7203553,3.2702701,45,1,0,.45454547,12507635.6975,.48300001,20,7473287.82,.25328946,,0,,3.2857144,0,0,-1.4864286,10.292315,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,.00083931023,0,0,.25328946,0,16.34185,6.6346335,15.826845,1,218100,.029183943,.050000001,1,0,0,1,1,0,0,218100,0,0,.029183943,0,0,.050000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,6,4349453.99,40,22084,.12801123,.10819621,606157,4937.4824,0,1,4.118721,3.24,50,0,0,.44444445,8093208.064999999,.653,40,4349453.99,.14793482,,0,,1.0714285,0,0,-.70572948,10.002608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,.0011234552,1,0,.14793482,0,15.906536,5.9322453,15.285561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,9,7706299.85,26,33957,.55705744,.35201272,606173,12006.465,0,0,5.8147464,4.8399997,73,1,0,.36363637,28701185.6225,.72299999,26,7706299.85,.22228095,.22228095,1,1,2.8333333,0,1,.18286018,10.43285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,.0004949827,0,1,.22228095,0,17.172449,7.5229411,15.857549,2,81400,.010562787,.07692308,1,1,0,1,1,1,0,0,81400,0,0,.010562787,0,.03846154,.03846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,5,3033199.2,29,13708,.32061571,.093958586,606233,1774.1622,0,0,7.0060282,4.2631578,60,0,0,.33333334,5976280.63,.56099999,29,3033199.2,.045150131,.21149276,1,0,2.2352941,0,1,-1.7292567,9.5257349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,.0013024602,0,0,.045150131,0,15.603309,6.0112672,14.925129,3,90210,.029740876,.10344828,1,0,0,1,3,0,0,90210,0,0,.029740876,0,0,.10344828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,3,6717436.02,73,21119,.51446563,.24377021,606243,5065.8149,0,0,7.0052781,6.3684206,49,1,1,.27272728,8322053.84,.667,73,6717436.02,.44459182,,0,0,.902439,0,1,-.6800701,9.9579287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,.00092189072,0,0,.44459182,0,15.93442,5.5451775,15.720217,4,572107.63,.085167557,.05479452,1,1,0,1,1,3,0,26625,545482.63,0,.0039635659,.08120399,0,.01369863,.04109589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,4,1221908.19,43,3780,.31455025,.095393203,606248,15142.929,0,0,6.9134488,5.4000001,29,0,1,.22222222,3744750.4575,.61000001,43,1221908.19,.090456814,.14563546,1,1,1.0416666,1,1,.41494855,8.2374792,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,.0029752066,1,0,.090456814,0,15.135865,5.433722,14.015924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,5,2298042.14,,13106,.47153977,.15614618,606280,3729.4194,0,0,5.0814662,3.8571427,39,0,1,.22222222,5402406.5025,.59200001,39,2298042.14,.069575012,,0,0,.54545456,1,1,-.98633254,9.4808254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,.0011914218,1,0,.069575012,1,15.502355,5.9839363,14.647568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,3,1596538.74,59,15437,.15501717,.047638163,606318,1491.7239,0,1,5.3347263,2.7931035,64,0,0,.33333334,4494572,.56,59,1596538.74,.074423701,,0,,.78125,0,0,-1.9026527,9.6445227,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,.0011220546,1,0,.074423701,1,15.318381,6.0161572,14.283348,2,64250,.040243309,.033898305,1,1,0,1,1,1,0,20250,44000,0,.012683689,.027559619,0,.016949153,.016949153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,10,35640220.4,33,49769,.42438063,.12777033,606353,1671.0685,0,1,8.6895189,5.8275862,33,1,0,0,11306923.67,.64999998,33,35640220.4,.10317239,,0,,3.7368422,1,0,-1.7891219,10.815147,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,.00053469336,0,0,.10317239,0,16.240927,6.6025877,17.388985,6,490798.78,.013770924,.18181819,1,1,0,1,5,1,0,465298.78,25500,0,.013055441,.00071548379,0,.15151516,.030303031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,4,31404328.26,78,134496,.90150636,.3954283,606363,2317.3401,0,1,7.9757013,5.7692304,57,1,0,.33333334,40133043.5,.57300001,78,31404328.26,.41335237,,0,,.35897437,0,0,-1.4621651,11.80929,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.00021701075,0,0,.41335237,0,17.507711,7.8091354,17.262457,1,42612,.001356883,.012820513,1,0,0,1,1,0,0,42612,0,0,.001356883,0,0,.012820513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,6,4947098.91,31,32400,.60151237,.24185941,606443,1500.3086,0,0,8.9871559,3.6666665,68,1,0,.18181819,6896379.77,.53299999,28,3757880.6,.058071345,,0,0,.61538464,0,1,-1.8969142,10.385914,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,.00080309558,0,0,.058071345,0,15.746507,6.8068295,15.414311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,6,22303663.12,51,40546,.85132933,.19378196,606503,2018.7095,0,0,8.0021963,7.3478255,41,1,1,.15384616,14557362.0125,.60100001,34,22303663.12,.11580366,,0,0,.91666669,0,1,-1.6001266,10.610192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,.00050818967,0,0,.11580366,0,16.493607,7.2189097,16.920261,2,547800,.024560988,.05882353,0,1,0,1,0,2,0,0,547800,0,0,.024560988,0,0,.05882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,10,1682455.2,26,7693,.51709348,.19151036,606533,1142.1729,0,0,5.3663712,3.521739,34,0,1,.22222222,2541262.705,.64499998,26,1682455.57,.0802508,,0,0,2.9000001,1,1,-2.1696527,8.9480658,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,.0015522594,0,0,.0802508,1,14.748172,5.9053617,14.335765,3,79900,.04749012,.11538462,0,1,0,1,0,3,0,0,79900,0,0,.04749012,0,0,.11538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,9,35946346.36,30,27571,.42479417,.1652981,606553,1140.5262,0,1,6.2083969,4.4814811,50,1,0,.36363637,8416083.115,.59100002,30,35946346.36,.071053177,,0,,3.6428571,0,0,-2.1710954,10.22452,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,.00059701491,0,0,.071053177,1,15.945655,6.1092477,17.397537,4,156770,.004361222,.13333334,1,1,0,1,3,1,0,156770,0,0,.004361222,0,0,.1,.033333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,3,10835417.57,61,74429,.87175697,.35623309,606565,2060.6804,0,0,9.4550314,4.8285713,41,1,1,.30769232,18385468.0875,.52700001,61,10835417.57,.51196045,,0,0,.65517241,1,1,-1.5795488,11.217601,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,.00038238667,1,0,.51196045,1,16.727072,7.21524,16.19833,4,1708549.3,.1576819,.065573767,0,1,0,1,0,4,0,0,1708549.3,0,0,.1576819,0,0,.065573767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,5,4067589.1,31,21064,.15096848,.050301138,606573,956.57928,0,0,6.8194995,6.2307692,37,1,1,.22222222,7136044.565,.45899999,31,4067589.1,.095216811,,0,0,2.1666667,1,1,-2.3469768,9.9553204,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,.0010363888,0,0,.095216811,0,15.780669,6.5539336,15.218561,1,19000,.0046710717,.032258064,1,0,0,1,1,0,0,19000,0,0,.0046710717,0,0,.032258064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,4,13242102.41,59,23545,.43448716,.12056737,606713,2111.1877,0,1,5.9387684,5.4000001,50,1,0,.22222222,11201179.5525,.62,59,13242102.41,.19476655,,0,,.87179488,0,0,-1.5553344,10.066669,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,.00097613881,0,0,.19476655,1,16.231529,6.6227365,16.398912,4,1135179,.08572498,.06779661,1,1,0,1,2,2,0,329716,805463,0,.024899067,.060825914,0,.033898305,.033898305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,8,7698514.07,26,19400,.43515465,.13741089,606778,1684.6309,0,1,4.2194543,4.2631578,45,0,0,.33333334,6147878.6,.588,26,7698514.07,.11235952,,0,,,1,0,-1.7810386,9.8730288,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,.00087293889,1,0,.11235952,1,15.631618,6.4567695,15.856538,4,276758,.035949536,.15384616,1,0,0,1,4,0,0,276758,0,0,.035949536,0,0,.15384616,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,7,4181326.3,22,11142,.35289896,.15231676,606958,6256.354,0,0,10.454374,7.363636,47,0,0,.11111111,5419596.899999999,.65899998,22,4181326.3,.021769851,.11195929,1,0,.75,0,1,-.46898752,9.3184767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,.0019185675,1,0,.021769851,0,15.505532,5.9839363,15.24614,4,150800,.036065113,.18181819,1,1,0,1,3,1,0,80400,70400,0,.019228349,.016836762,0,.13636364,.045454547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,7,27152888.8,56,35220,.74571264,.23133186,606963,5555.1323,0,0,11.326986,7.3478255,55,1,0,.23076923,15725070.0175,.60100001,56,27152888.8,.017521888,,0,0,1.55,0,1,-.58786291,10.469369,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,.00060442626,0,1,.017521888,1,16.570766,6.8265452,17.116995,4,22531,.0008297828,.071428575,1,0,0,1,4,0,0,22531,0,0,.0008297828,0,0,.071428575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AP,7,818388.5699999999,24,3562,.70830995,.34895834,616146,3826.2219,0,0,6.0334811,4.7647057,43,1,1,.22222222,2270211.095,.56400001,24,818388.5699999999,.21820742,,0,0,1.6666666,0,1,-.96070725,8.1780777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,.0035714286,1,0,.21820742,0,14.635384,5.529429,13.615092,2,53464,.065328382,.083333336,1,0,0,1,2,0,0,53464,0,0,.065328382,0,0,.083333336,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AP,6,13652873.29,47,28515,.93957567,.27146721,616150,2887.8516,0,0,8.124341,8.0476189,36,1,0,0,5523890.470000001,.58999997,47,13652873.29,.029716998,.029716998,1,0,2.0454545,0,1,-1.2420722,10.258185,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,.00090832869,1,0,.029716998,0,15.524593,6.4800444,16.429461,4,188916,.013837087,.08510638,1,0,0,1,4,0,0,188916,0,0,.013837087,0,0,.08510638,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AP,10,1725805.23,31,11986,.49824795,.23208191,616163,3038.6282,0,0,7.7737756,5.4000001,59,1,0,.22222222,3471634.375,.62300003,31,1725805.23,.048654735,,0,0,.85714287,0,1,-1.1911789,9.3914948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,.0011896894,0,0,.048654735,0,15.060136,5.529429,14.361204,1,0,0,.032258064,1,0,0,1,1,0,0,0,0,0,0,0,0,.032258064,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AP,3,6725342.31,57,12886,.60856742,.30657387,616173,4029.2695,0,0,5.587357,3.4571426,62,1,0,.18181819,2912273.8425,.66799998,57,6725342.31,.21783569,,0,0,.5151515,0,1,-.90899998,9.4638968,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,.0016114855,0,0,.21783569,0,14.884445,5.9558372,15.721394,1,19426,.0028884774,.01754386,1,0,0,1,1,0,0,19426,0,0,.0028884774,0,0,.01754386,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AP,5,2177334.37,43,11042,.66781378,.28842834,616176,4546.8105,0,0,7.4567609,3.8571427,41,0,0,.22222222,3973027.765,.62199998,41,2177334.37,.061893761,,0,0,1.1612903,0,1,-.78815907,9.3094616,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,.0016904583,1,0,.061893761,0,15.195039,5.3375382,14.593612,1,4709,.0021627364,.024390243,1,0,0,1,1,0,0,4709,0,0,.0021627364,0,0,.024390243,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AP,2,543222.3100000001,44,2286,.42388451,.15606937,616178,3962.5161,0,0,7.9613876,5.4000001,38,0,0,.22222222,1546796.9,.60100001,44,543222.3100000001,.044491529,,0,0,.5,0,1,-.92570585,7.7345591,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,.0054315026,1,0,.044491529,0,14.251697,4.89784,13.205274,1,79200,.14579666,.022727273,0,1,0,1,0,1,0,0,79200,0,0,.14579666,0,0,.022727273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AP,8,28170096.16,69,80439,.94293815,.40520376,616183,4428.0298,0,0,10.497478,12.565217,49,1,0,.15384616,24719081.76,.64200002,69,28170096.16,.046717614,.046717614,1,0,,0,1,-.81463039,11.295255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,.00041282177,1,1,.046717614,0,17.023087,7.5326238,17.153772,1,408100,.014486994,.014492754,0,1,0,1,0,1,0,0,408100,0,0,.014486994,0,0,.014492754,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TO,5,2195071.77,30,3145,.73259139,.1880734,626153,1564.0321,0,1,4.6376805,4.2631578,48,0,0,.33333334,2590872.65,.63,30,2195071.77,.084070802,,0,,.36363637,1,0,-1.855318,8.0535688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,.0042735045,1,0,.084070802,1,14.767506,4.9126549,14.601726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,3,95828918.42,,113143,.93575388,.4089407,626333,3640.927,0,0,7.7020311,4.8285713,46,1,1,.30769232,35531745.03,.61900002,80,98020036.68000001,.046456873,,0,0,,0,1,-1.0103468,11.636408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,.00021290185,1,0,.046456873,1,17.385937,7.8536048,18.378075,3,1308806,.013657736,.037500001,1,1,1,1,1,1,1,1308347.8,0,458.14999,.013652953,0,4.7809158e-06,.0125,.0125,.0125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,10,4222513.56,34,10329,.41001064,.18583062,626423,1240.9558,0,0,4.0751185,3.521739,36,0,1,.33333334,3516856.5425,.57300001,33,4222513.56,.20335042,,0,0,.64285713,1,1,-2.0867033,9.2427111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,.0016207455,1,0,.20335042,0,15.073078,5.4116459,15.255941,2,82300,.01949076,.060606062,0,1,0,1,0,2,0,0,82300,0,0,.01949076,0,0,.060606062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,2,1861821.58,58,3218,.48881292,.13581038,626512,949.01923,0,0,3.3530171,2.7931035,48,0,1,.33333334,2162969.73,.62699997,58,1861821.58,.093409747,,0,0,.79411763,0,1,-2.3549113,8.0765152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,.0040160641,1,1,.093409747,0,14.586992,4.8675346,14.437066,2,0,0,.034482758,1,0,0,1,2,0,0,0,0,0,0,0,0,.034482758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,6,326334.81,15,1270,.43228346,.19029374,626583,2407.7585,0,1,2.7329695,2.4545453,64,0,0,.55555558,1684325.28,.67199999,15,326334.81,.39083555,,0,,2,0,0,-1.4238888,7.1467724,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,.0053989203,1,0,.39083555,0,14.336876,4.3040652,12.695679,1,0,0,.06666667,0,1,0,1,0,1,0,0,0,0,0,0,0,0,.06666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,8,15201691.01,41,15428,.80677986,.29214421,626823,2498.8281,0,0,5.1178575,4.2631578,49,1,0,.33333334,5132734.6625,.60699999,41,15201691.01,.084587932,,0,0,,1,1,-1.3867632,9.643939,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,.0010254073,1,1,.084587932,0,15.451149,5.4424176,16.536917,2,41895,.0027559435,.048780486,1,0,0,1,2,0,0,41895,0,0,.0027559435,0,0,.048780486,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,10,4574103.92,26,11036,.38428777,.12429775,627023,1080.1436,0,0,2.2949502,1.9756097,58,1,0,.44444445,5720362.04,.76999998,20,4574103.92,.0050999522,.0050999522,1,0,2.9230769,0,1,-2.225491,9.308918,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,.0014402304,1,0,.0050999522,0,15.559543,5.8749309,15.335921,4,128000,.027983623,.2,1,1,0,1,3,1,0,71300,56700,0,.015587753,.012395871,0,.15000001,.050000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,11,584186.35,61,24444,.83599246,.31988969,627443,2416.8127,0,0,4.8861685,3,39,1,0,.33333334,6976610.3175,.55900002,61,584186190.35,.11116612,,0,1,,1,1,-1.4201355,10.10414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,.00070949941,1,0,.11116612,0,15.758074,6.4967752,13.277975,4,463600,.79358238,.065573767,1,1,0,1,3,1,0,341200,122400,0,.58406019,.20952219,0,.049180329,.016393442,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,7,722077.76,19,2151,.63830775,.081541218,627648,2006.6042,0,1,3.452934,2.4545453,50,0,0,.55555558,1903622.75,.58499998,19,722077.76,.26661575,,0,,.80000001,0,0,-1.6061412,7.6736879,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,.0058862003,1,0,.26661575,0,14.45927,4.4659081,13.489888,1,9747,.013498547,.052631579,1,0,0,1,1,0,0,9747,0,0,.013498547,0,0,.052631579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,9,15390162.94,50,36130,.95153612,.42171425,627733,2906.6465,0,0,5.2657137,3.9032257,44,1,0,.18181819,13078006.2925,.713,50,15390162.94,.019075811,,0,0,.70833331,0,1,-1.2355851,10.494879,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,.00050579367,1,0,.019075811,0,16.386442,6.6450911,16.549238,1,112882,.007334685,.02,0,1,0,1,0,1,0,0,112882,0,0,.007334685,0,0,.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TO,4,2170314.36,42,4335,.63598615,.16038527,627753,1559.6675,0,1,5.1057148,3.521739,31,0,0,.22222222,2496184.3125,.63700002,42,2170314.36,.064700276,,0,,.58620691,1,0,-1.8581125,8.3744764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,.0034142639,1,0,.064700276,1,14.730274,4.7621741,14.590383,4,669821.31,.30862871,.095238097,1,1,0,1,1,3,0,472121.31,197700,0,.21753591,.091092795,0,.023809524,.071428575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MA,5,6779923.011,52,30177,.26208702,.074017011,666170,1207.6733,0,1,3.6203456,3,44,0,0,.33333334,10534323.1175,.55699998,52,6779923.01,.8141312,,0,,1.2758621,0,0,-2.1138895,10.314836,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,.00077293027,1,0,.8141312,0,16.170149,6.3851943,15.729476,5,693551.81,.10229494,.096153848,1,1,0,1,3,2,0,356551.81,337000,0,.052589361,.04970558,0,.057692308,.03846154,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MA,2,2649186.08,93,11099,.50031537,.10204464,666206,629.22736,0,1,4.0863075,4.2631578,45,0,0,.22222222,3262419.48,.56199998,93,2649186.08,.45709684,,0,,.74418604,0,0,-2.7658477,9.3146105,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,.0016800448,1,0,.45709684,0,14.99798,5.7203116,14.789763,4,47738,.018019874,.043010753,1,1,0,1,3,1,0,47738,0,0,.018019874,0,0,.032258064,.010752688,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
